id,name,type_label,type_num,lat,lng
2255618,Trinkbrunnen,drinking_fountain,4,48.28819093188592,16.431823931934712
2255622,Trinkbrunnen,drinking_fountain,4,48.218192619150095,16.249804444118794
2255623,Trinkbrunnen,drinking_fountain,4,48.18447604984087,16.334688542328692
2255624,Trinkbrunnen,drinking_fountain,4,48.24770019071231,16.30709929799855
2255625,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.22434415534117,16.503589461476494
2255626,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.24302442551112,16.30179541950816
2255627,Trinkbrunnen,drinking_fountain,4,48.14349948399453,16.294671890121297
2255628,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.197311681456945,16.402051101092976
2255629,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.19380857905856,16.27411216085111
2255630,Trinkbrunnen,drinking_fountain,4,48.276035633212196,16.422328013375836
2255631,Trinkbrunnen,drinking_fountain,4,48.277636444075554,16.423744304776008
2255632,Trinkbrunnen,drinking_fountain,4,48.25735798852453,16.455941227423292
2255633,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.182391437337124,16.418074422670085
2255634,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.18319278500695,16.417603041491883
2255635,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.28950013831005,16.39171133846635
2255638,Trinkbrunnen,drinking_fountain,4,48.25273940372759,16.47730437530327
2255639,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.178357953490575,16.38117030933514
2255640,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.1791307478798,16.383110998970217
2255642,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.18002349876922,16.383744298480504
2255643,Trinkbrunnen,drinking_fountain,4,48.18187170366626,16.38195090537468
2255646,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.153086600517874,16.291661006382103
2255647,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.2100888608842,16.248046113825723
2255648,Trinkbrunnen,drinking_fountain,4,48.23793290401133,16.449655971653026
2255649,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.1769516033018,16.38864009118952
2255650,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.178188126677156,16.386326297691774
2255651,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.178340788854136,16.386089638273333
2255652,Trinkbrunnen,drinking_fountain,4,48.194160103045945,16.3524101697959
2255653,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.269708205016435,16.445098447902875
2255654,Trinkbrunnen,drinking_fountain,4,48.286032213143,16.443760647114043
2255657,Trinkbrunnen,drinking_fountain,4,48.23708423096666,16.319292470062354
2255658,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.14611249732328,16.385782349643687
2255659,Trinkbrunnen,drinking_fountain,4,48.14500144219134,16.393489157362676
2255660,Trinkbrunnen,drinking_fountain,4,48.20418271254115,16.3797072148512
2255661,Trinkbrunnen,drinking_fountain,4,48.20382728393356,16.381743163000163
2255662,Trinkbrunnen,drinking_fountain,4,48.16926393044415,16.30635746309482
2255663,Trinkbrunnen,drinking_fountain,4,48.24675564364698,16.40734935349489
2255664,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.29153430036015,16.386432007836326
2255665,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.2108645056288,16.359627997224734
2255666,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.21022183356583,16.359410088008346
2255667,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.23058592409779,16.294901081179006
2255669,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.20375858509125,16.35429988964812
2255670,Trinkbrunnen,drinking_fountain,4,48.2145218384162,16.36012903011228
2255671,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.24567490158767,16.348237177498433
2255672,Trinkbrunnen,drinking_fountain,4,48.18832049102097,16.343374979157492
2255673,Trinkbrunnen,drinking_fountain,4,48.226898214008486,16.312118604762755
2255674,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.1373433341066,16.288942480505504
2255676,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.152138458264865,16.286706402219547
2255656,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.19064589200956,16.331715703000107
2255730,Trinkbrunnen,drinking_fountain,4,48.1987790797141,16.294056458056218
2255734,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.19857179966282,16.376441544292845
2255735,Trinkbrunnen,drinking_fountain,4,48.20745694439148,16.3411749756936
2255740,Trinkbrunnen,drinking_fountain,4,48.26989789956412,16.383550566670532
2255742,Trinkbrunnen,drinking_fountain,4,48.20552238163262,16.21520660402462
2255743,Trinkbrunnen,drinking_fountain,4,48.1959875538142,16.403829363161442
2255744,Trinkbrunnen,drinking_fountain,4,48.182454165493496,16.401438398194017
2255745,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.18887630770817,16.33968709056208
2255746,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.159793420760806,16.468563509882475
2255747,Trinkbrunnen,drinking_fountain,4,48.214404392817784,16.317966974470835
2255374,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.153284807370596,16.35643254464113
2255376,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.1400823847281,16.392283483394507
2255378,Trinkbrunnen,drinking_fountain,4,48.194114154268384,16.356519007368842
2255379,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.193857900523206,16.35632195951578
2255380,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.15440787895996,16.380966137996563
2255381,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.15438873653784,16.394213604016425
2255382,Trinkbrunnen,drinking_fountain,4,48.179284206657194,16.415304411505474
2255383,Trinkbrunnen,drinking_fountain,4,48.15586425338886,16.38455607667388
2255384,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.17950681990702,16.420783001158977
2255385,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.15783750658197,16.38784566080904
2255386,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.234866333352194,16.364814163732596
2255387,Trinkbrunnen,drinking_fountain,4,48.19634629210856,16.276067080818738
2255388,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.19686391940054,16.275344731890087
2255389,Trinkbrunnen,drinking_fountain,4,48.197311422213886,16.274204297714462
2255390,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.23890255291192,16.3842569360011
2255391,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.15176579016487,16.46624536440992
2255393,Trinkbrunnen,drinking_fountain,4,48.16519680063791,16.429068433589364
2255394,Trinkbrunnen,drinking_fountain,4,48.16725617701271,16.425800674945737
2255395,Trinkbrunnen,drinking_fountain,4,48.234227326296484,16.373530925095867
2255397,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.24001215071181,16.37864489348565
2255398,Trinkbrunnen,drinking_fountain,4,48.226460585193365,16.369335496854877
2255400,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.23558031100649,16.367647190253237
2255401,Trinkbrunnen,drinking_fountain,4,48.148655284715026,16.31726866011453
2255402,Trinkbrunnen,drinking_fountain,4,48.23190801783987,16.376594316262036
2255404,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.13218433894813,16.420126409207164
2255406,Trinkbrunnen,drinking_fountain,4,48.230713753965894,16.363308918399746
2255407,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.13091019791461,16.313854501335108
2255408,Trinkbrunnen,drinking_fountain,4,48.1512763885991,16.269882082284045
2255409,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.14815546929489,16.292020574944466
2255410,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.21275660840939,16.3210690918303
2255411,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.23372064472098,16.291530612295798
2255412,Trinkbrunnen,drinking_fountain,4,48.20773418815908,16.244771815396387
2255413,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.21778381932536,16.36442484096564
2255414,Trinkbrunnen,drinking_fountain,4,48.20670708927633,16.314689729626178
2254994,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.16787964810339,16.384003970467827
2254995,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.17481578514357,16.354156302943906
2254996,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.17454833931944,16.368661197577104
2254997,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.17468421323334,16.368639114306937
2254998,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.17563612084331,16.354732009645552
2254999,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.164846805314205,16.402999047553138
2255000,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.20402343612288,16.33236266918577
2255001,Trinkbrunnen,drinking_fountain,4,48.203502313294045,16.33201034107824
2255002,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.22705414653714,16.358008659653336
2255003,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.197880267793465,16.351848769887965
2255004,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.19791052640881,16.35324110425043
2255005,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.19797061426474,16.352376258376914
2255006,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.20989538217001,16.32719878313198
2255008,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.175354971125785,16.368119439760008
2255009,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.23831268973163,16.384738214323338
2255010,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.24489349725783,16.338742309209707
2255011,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.24486489331787,16.337726093894542
2255012,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.25383655509732,16.357144218775264
2255013,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.252607040429524,16.35814439558914
2255014,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.25201073604249,16.357530074631118
2255015,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.25229837425181,16.361867560841596
2255016,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.167942504014874,16.416750171989765
2255017,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.16750750115857,16.416320005549057
2255018,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.169013053381455,16.418619049191825
2255019,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.15697479020516,16.424827441944377
2255020,Trinkbrunnen,drinking_fountain,4,48.173585273210655,16.411018366168573
2255022,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.16806580207866,16.430528456422067
2255023,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.1539554490894,16.460208198359332
2255024,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.15331840398914,16.461610483389798
2255025,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.26859452449369,16.38298176359356
2255026,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.273140463441656,16.39401231949893
2255027,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.17221045300593,16.359244775462077
2255028,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.27215999610726,16.44792461505604
2255029,Trinkbrunnen,drinking_fountain,4,48.27184056704861,16.44906922346426
2255030,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.15472383788651,16.469792697633
2255031,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.15457394296936,16.46937197555784
2255032,Trinkbrunnen,drinking_fountain,4,48.248847317798464,16.37805387047742
2255034,Trinkbrunnen,drinking_fountain,4,48.17083983350822,16.368309456400016
2255036,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.258231947021265,16.44309983911156
2255037,Trinkbrunnen,drinking_fountain,4,48.258588701933654,16.4437556002168
2255039,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.181378422828075,16.366269389501408
2255040,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.180310032032885,16.36537857771595
2255041,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.22025539181926,16.480640549209898
2255042,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.20736874280104,16.337986700975506
2255043,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.234249538803084,16.329953685409883
2255044,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.23458493956384,16.33758974720845
2255046,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.18787274467235,16.310974664137994
2255047,Trinkbrunnen,drinking_fountain,4,48.202031299621304,16.25163145558777
2255048,Trinkbrunnen,drinking_fountain,4,48.189768749513135,16.354478684747143
2255049,Trinkbrunnen,drinking_fountain,4,48.2516042312674,16.39967861723401
2255050,Trinkbrunnen,drinking_fountain,4,48.256364906262256,16.389915286146277
2255051,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.25266992077245,16.39502827758904
2255053,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.2526870085004,16.415142289942626
2255054,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.26442425879659,16.39836915069659
2255056,Trinkbrunnen,drinking_fountain,4,48.26988899871727,16.38388175116064
2255058,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.254959334437736,16.39980364651738
2255059,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.27294024456709,16.393698166095596
2255060,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.18124269081892,16.3480754333574
2255061,Trinkbrunnen,drinking_fountain,4,48.181700896069295,16.347002341950162
2255062,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.18186947250224,16.34583124046295
2255063,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.181508600888336,16.333089126943378
2255064,Trinkbrunnen,drinking_fountain,4,48.164929373108954,16.306118822681505
2255065,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.18667111895601,16.337076024490564
2255067,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.17585123996792,16.331236780673734
2255068,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.18128648813375,16.339171359978433
2255069,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.18148698967518,16.33957343289797
2255070,Trinkbrunnen,drinking_fountain,4,48.173043541616906,16.328629794991173
2255071,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.182309915909215,16.327378597217955
2255072,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.182248423728616,16.32780410319783
2255074,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.17890365021131,16.334668597276615
2255075,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.159244513147975,16.326865690337762
2255076,Trinkbrunnen,drinking_fountain,4,48.16075584403674,16.32405999641469
2255077,Trinkbrunnen,drinking_fountain,4,48.16030306534008,16.323577134982298
2255078,Trinkbrunnen,drinking_fountain,4,48.18057549075779,16.328355281970197
2255079,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.170920443714266,16.320757118998937
2255080,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.182367223164015,16.347328291708273
2255081,Trinkbrunnen,drinking_fountain,4,48.17821716032037,16.339412415773833
2255082,Trinkbrunnen,drinking_fountain,4,48.178719565662625,16.338660930836614
2255083,Trinkbrunnen,drinking_fountain,4,48.16573318647317,16.280991244887133
2255085,Trinkbrunnen,drinking_fountain,4,48.164507951256745,16.272753297052542
2255086,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.193642640102595,16.26009585215474
2255087,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.19242253395793,16.261307805495026
2255088,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.18553550073928,16.28715414961004
2255089,Trinkbrunnen,drinking_fountain,4,48.1684277453008,16.2821405742578
2255090,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.18121531810132,16.27436551821855
2255092,Trinkbrunnen,drinking_fountain,4,48.19035027970783,16.27167366189019
2255093,Trinkbrunnen,drinking_fountain,4,48.173741792866274,16.275925098365548
2255095,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.13983365212994,16.314956410222422
2255096,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.140244045104076,16.31520447446969
2255097,Trinkbrunnen,drinking_fountain,4,48.13942937598012,16.280062311676005
2255098,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.151721392606774,16.34479904509853
2255099,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.15060447265976,16.340979512319077
2255100,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.145262625031094,16.282226068428958
2255101,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.15233465037388,16.305448000238993
2255102,Trinkbrunnen,drinking_fountain,4,48.14773240197431,16.353019859712056
2255103,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.137556879296056,16.27476070373989
2255104,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.14886898975557,16.313300330812492
2255105,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.14804683425396,16.313127817322687
2255106,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.150063594488245,16.333040348254134
2255107,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.14942294093393,16.30378114992207
2255108,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.14925529815474,16.267238552391618
2255109,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.14049669197915,16.288274365837186
2255110,Trinkbrunnen,drinking_fountain,4,48.13044644339198,16.31255938750019
2255111,Trinkbrunnen,drinking_fountain,4,48.19608397313802,16.31115375925185
2255112,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.2305994573209,16.43517752170645
2255113,Trinkbrunnen,drinking_fountain,4,48.23174469216381,16.439047706135227
2255114,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.231817529474206,16.418020139086902
2255115,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.231727872159304,16.418915240534528
2255116,Trinkbrunnen,drinking_fountain,4,48.23116300956098,16.417218842490445
2255117,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.2317512904289,16.449859347208385
2255118,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.2368024821947,16.44944477305804
2255119,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.23876060772986,16.44406897505705
2255120,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.24081934742182,16.441210377320953
2255122,Trinkbrunnen,drinking_fountain,4,48.24900406356303,16.399828869954916
2255123,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.240779758382956,16.405319982455197
2255124,Trinkbrunnen,drinking_fountain,4,48.2384089030257,16.40526322415786
2255125,Trinkbrunnen,drinking_fountain,4,48.2368374153946,16.410491554996344
2255127,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.23900701470605,16.419256270391568
2255128,Trinkbrunnen,drinking_fountain,4,48.2413714076809,16.416050480849268
2255130,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.22168417831511,16.369180997451437
2255131,Trinkbrunnen,drinking_fountain,4,48.22471978607921,16.387848497289927
2255132,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.21807683296351,16.37256612714487
2255134,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.22028329698566,16.400363119693438
2255135,Trinkbrunnen,drinking_fountain,4,48.215122445047705,16.382317105295062
2255136,Trinkbrunnen,drinking_fountain,4,48.21680923923593,16.405180862297733
2255137,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.2171870216517,16.386071965360113
2255138,Trinkbrunnen,drinking_fountain,4,48.21323999892974,16.384912308625964
2255139,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.22428486732403,16.404530853223232
2255140,Trinkbrunnen,drinking_fountain,4,48.19918645716488,16.417218839438462
2255141,Trinkbrunnen,drinking_fountain,4,48.22643425432856,16.40316530000923
2255142,Trinkbrunnen,drinking_fountain,4,48.225689312111,16.402397572312612
2255144,Trinkbrunnen,drinking_fountain,4,48.17740633905843,16.41766857473025
2255146,Trinkbrunnen,drinking_fountain,4,48.21640205260171,16.394559215652965
2255147,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.20481324538464,16.40836302230426
2255148,Trinkbrunnen,drinking_fountain,4,48.20391666419311,16.40655784585513
2255149,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.214269082095484,16.378177981684416
2255150,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.19879197453197,16.283807964272814
2255151,Trinkbrunnen,drinking_fountain,4,48.19883280480688,16.282759543741218
2255152,Trinkbrunnen,drinking_fountain,4,48.25373401014099,16.477367522077778
2255153,Trinkbrunnen,drinking_fountain,4,48.27506917080123,16.413112001068047
2255154,Trinkbrunnen,drinking_fountain,4,48.21459509054598,16.36772595639397
2255155,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.214408708733096,16.371538423030522
2255156,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.20741775509155,16.356178767377976
2255157,Trinkbrunnen,drinking_fountain,4,48.280888538697496,16.483676304042095
2255158,Trinkbrunnen,drinking_fountain,4,48.23840787649929,16.43916473818667
2255159,Trinkbrunnen,drinking_fountain,4,48.217266506583755,16.330686371527204
2255160,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.26879220069927,16.383317977896617
2255161,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.21466693272979,16.32591965456213
2255162,Trinkbrunnen,drinking_fountain,4,48.22504991206511,16.314413996109938
2255163,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.22321000213661,16.33036379553713
2255164,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.232087848378235,16.315093194260754
2255165,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.22903452324897,16.30454402763077
2255166,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.21890797128991,16.334883619832713
2255167,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.22457564104908,16.32399523258422
2255168,Trinkbrunnen,drinking_fountain,4,48.223489114975706,16.314580025605945
2255169,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.20869001154913,16.518515273526138
2255170,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.24711661924118,16.43210952567117
2255171,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.24865125440453,16.448311152327314
2255172,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.24522890461522,16.441529864364668
2255173,Trinkbrunnen,drinking_fountain,4,48.236794751974855,16.33408196072124
2255174,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.18975476387031,16.326924144869714
2255175,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.2255392563934,16.32478846678186
2255176,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.252169351434816,16.433511362175814
2255177,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.254471638538924,16.433626833181897
2255178,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.20924468011754,16.308387134526615
2255179,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.20107398950959,16.307285761887126
2255180,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.20128487828056,16.30755301574281
2255181,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.18020894225709,16.344648678943905
2255182,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.208720148131185,16.304468499376238
2255183,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.17197779869986,16.408800385381756
2255184,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.2258167173138,16.338963508301173
2255185,Trinkbrunnen,drinking_fountain,4,48.22658180920681,16.339047210542144
2255186,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.23241137965968,16.349805509661486
2255187,Trinkbrunnen,drinking_fountain,4,48.221946830344955,16.308213861222203
2255188,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.222738949935255,16.310962470851283
2255189,Trinkbrunnen,drinking_fountain,4,48.20215396086998,16.33556178011776
2255190,Trinkbrunnen,drinking_fountain,4,48.201906554991226,16.335690893294505
2255191,Trinkbrunnen,drinking_fountain,4,48.16725003280362,16.300811000558905
2255192,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.19875011065267,16.3613379923623
2255193,Trinkbrunnen,drinking_fountain,4,48.221148006762064,16.353700254361545
2255194,Trinkbrunnen,drinking_fountain,4,48.247521540413324,16.438364137389677
2255195,Trinkbrunnen,drinking_fountain,4,48.24715344016462,16.438438318376587
2255196,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.171212451053776,16.41418595155236
2255197,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.17048551160255,16.41488231089912
2255198,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.2154013666781,16.372851318155455
2255199,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.18988165700128,16.328973384512338
2255200,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.189962157683944,16.32862583541908
2255201,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.17652131233356,16.380068534509995
2255202,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.19031148055942,16.32114308218479
2255203,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.1966594471908,16.31928881095513
2255204,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.19646116007708,16.319083425233355
2255205,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.18145092801777,16.355737229726518
2255206,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.185957538645525,16.349932621446985
2255207,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.18713731794966,16.347444298674
2255208,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.24044055082359,16.334480000275175
2255209,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.19652474541795,16.267998305884227
2255210,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.18028197358895,16.35049801154018
2255211,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.15724512676331,16.462713441190793
2255213,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.15541906947367,16.462872874278542
2255214,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.14809421586514,16.309024743313554
2255215,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.18294684209971,16.35095466294208
2255217,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.24453524528495,16.3803115219134
2255218,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.22657544591438,16.334943978639533
2255219,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.19621794096673,16.302585928897603
2255220,Trinkbrunnen mit Tränke,drinking_fountain_with_trough,5,48.196157860255,16.303458599881935
